s_e esize chi2ndf_e s_m msize chi2ndf_m log10_NeNm_0_300 log10_NeNm_100_300 log10_NeNm_50_450 log10_NeNm_50_600 log10_NeNm_20_600 log10_NeNm_300_600 log10_NeNm_0_600 e_mean_0_300 e_var_0_300 e_skew_0_300 e_kurt_0_300 m_mean_0_300 m_var_0_300 m_skew_0_300 m_kurt_0_300 e_mean_100_300 e_var_100_300 e_skew_100_300 e_kurt_100_300 m_mean_100_300 m_var_100_300 m_skew_100_300 m_kurt_100_300 e_mean_50_450 e_var_50_450 e_skew_50_450 e_kurt_50_450 m_mean_50_450 m_var_50_450 m_skew_50_450 m_kurt_50_450 e_mean_50_600 e_var_50_600 e_skew_50_600 e_kurt_50_600 m_mean_50_600 m_var_50_600 m_skew_50_600 m_kurt_50_600 e_mean_20_600 e_var_20_600 e_skew_20_600 e_kurt_20_600 m_mean_20_600 m_var_20_600 m_skew_20_600 m_kurt_20_600 e_mean_300_600 e_var_300_600 e_skew_300_600 e_kurt_300_600 m_mean_300_600 m_var_300_600 m_skew_300_600 m_kurt_300_600 e_mean_0_600 e_var_0_600 e_skew_0_600 e_kurt_0_600 m_mean_0_600 m_var_0_600 m_skew_0_600 m_kurt_0_600
1.15783 97528.6 285.924 1.38388 3704.5 1.02662 1.8978 1.50881 1.52774 1.47847 1.56995 1.21683 1.73552 68.8619 5868.2 1.27384 0.619544 145.174 6893.85 0.15883 -1.15671 181.059 3214.58 0.3802 -1.03866 195.381 3329.39 0.115591 -1.20629 176.058 11605.6 0.812321 -0.416728 229.696 12996.8 0.197686 -1.16051 207.15 20504.2 0.976671 -0.0408273 285.007 24185.4 0.317855 -1.03705 163.15 21061.9 1.1991 0.52041 265.747 26725.5 0.334716 -1.02753 426.033 7367.72 0.351343 -1.06663 437.068 7631.16 0.23184 -1.17242 111.479 19452.7 1.60149 1.80672 260.154 27532.3 0.33472 -1.02183
1.47956 11713 3.38723 1.42989 343.19 0.736016 1.43498 1.38326 1.38596 1.36394 1.36889 1.25258 1.36851 132.439 6739.06 0.391601 -1.05391 142.761 7078.81 0.167625 -1.17394 191.636 3380.78 0.172134 -1.17866 194.275 3347.52 0.179079 -1.18786 209.468 12617.9 0.346725 -1.04981 240.015 12519.8 0.0995115 -1.23232 253.518 22977.2 0.53851 -0.770754 288.421 21014.7 0.188295 -1.11928 229.569 25084.8 0.591069 -0.721778 263.204 24663 0.201269 -1.12817 423.842 8080.46 0.327116 -1.18785 420.036 6327.38 0.233782 -1.09044 224.77 25547.2 0.597139 -0.710718 257.496 25486.4 0.207288 -1.13058
1.37212 62178 18.616 1.37722 2198.34 1.3133 1.55576 1.43159 1.44133 1.40674 1.4434 1.27002 1.46972 115.727 6728.56 0.529299 -0.853543 147.83 6834.68 0.107488 -1.16951 185.274 3202.61 0.324821 -1.06438 195.528 3297.1 0.0909385 -1.17132 195.854 12148.7 0.587152 -0.76149 224.19 12397.8 0.251327 -1.07331 233.744 21761.9 0.729561 -0.532783 279.681 24053.3 0.382953 -0.992782 204.393 23540.5 0.810163 -0.381621 261.999 26319.1 0.390868 -0.972411 427.729 7245.67 0.30556 -1.07354 439.547 7716.48 0.161928 -1.26636 189.171 24371.2 0.853603 -0.292252 256.585 27071.9 0.389366 -0.965167
1.38292 24644.4 5.616 1.4338 1110.74 0.712669 1.48481 1.37751 1.3654 1.32425 1.35903 1.13936 1.37406 120.652 6609.9 0.468118 -0.898446 145.911 6898.05 0.123198 -1.10984 185.548 3169.06 0.323321 -1.05254 192.424 3415.63 0.198803 -1.217 198.081 11901.7 0.573557 -0.768978 234.408 12647.2 0.166378 -1.17006 233.828 21017.6 0.743171 -0.47713 287.975 22734.9 0.261201 -1.07412 205.205 22845.5 0.808531 -0.345399 269.612 25355.7 0.264748 -1.06756 424.815 7242.69 0.34806 -1.07086 429.537 7117.7 0.231433 -1.12104 193.348 23588.6 0.833335 -0.28813 262.283 26474 0.262827 -1.06288
1.29679 41341.8 15.4402 1.39374 715.008 0.800708 1.98965 1.8304 1.84364 1.79311 1.83964 1.59534 1.87779 106.673 6591.69 0.670677 -0.645906 146.382 7331.84 0.172427 -1.24453 183.164 3252.4 0.370339 -1.04405 197.188 3736.1 0.0129467 -1.35007 187.249 11792.5 0.688957 -0.616591 226.754 13053.9 0.227185 -1.155 221.67 21058.7 0.849314 -0.30589 286.48 25003.3 0.305809 -1.09081 188.608 22468 0.959684 -0.0603602 265.596 27750 0.33066 -1.07417 426.928 7340.92 0.326327 -1.07319 445.654 7349.1 0.136426 -1.18558 170.278 23065.1 1.02603 0.102286 260.278 28488.4 0.334512 -1.06821
1.36615 38838 6.81326 1.34014 1400.74 0.967106 1.51509 1.40692 1.41302 1.38747 1.42126 1.2488 1.43593 120.296 6406.81 0.529992 -0.821275 144.597 6289.89 0.220775 -1.05074 184.524 3262.02 0.334181 -1.04913 188.896 3369.18 0.254358 -1.20615 192.111 12031.2 0.62653 -0.714719 220.755 13025.1 0.338744 -1.09175 229.897 21914.4 0.778348 -0.453515 270.537 23723.6 0.426223 -0.988681 202.252 23424 0.858516 -0.289297 253.447 25731.9 0.440599 -0.957119 429.73 7466.42 0.301689 -1.11548 434.903 7268.2 0.234499 -1.16762 193.404 23934.8 0.877909 -0.23748 250.13 26161 0.440202 -0.950387
1.24692 24995.1 10.7658 1.35703 1003.85 0.843086 1.62873 1.48102 1.46848 1.43009 1.48783 1.21472 1.51186 104.433 5990.55 0.779302 -0.429618 140.989 6780.26 0.247513 -1.11306 179.901 3192.18 0.432658 -0.975923 196.433 3163.26 0.168483 -1.06736 179.565 11863.3 0.795629 -0.470572 225.536 13666.2 0.263145 -1.13938 215.306 21725.5 0.906119 -0.264978 278.644 24344.3 0.317724 -1.0883 179.446 22660.7 1.06263 0.107423 258.305 26851.5 0.350528 -1.06974 430.867 7292.38 0.272316 -1.09959 435.126 7209.94 0.173221 -1.14037 167.661 22885.2 1.11237 0.246213 253.917 27432.8 0.354323 -1.06353
1.54505 21507 4.47608 1.42045 915.809 0.90317 1.02161 1.03367 1.01686 0.99239 0.985505 0.909639 0.982099 151.311 6458.07 0.133823 -1.0851 150.919 7210.22 0.0153096 -1.25894 192.522 3551.4 0.146128 -1.26424 198.805 3379.81 -0.0711166 -1.25636 216.75 11873.6 0.373499 -0.970028 232.879 12532.3 0.193209 -1.09869 259.868 21825.3 0.56047 -0.732421 286.36 22914.1 0.297592 -1.04141 246.556 23360.5 0.54818 -0.711157 267.81 25543.2 0.295893 -1.03102 431.095 7563.3 0.277717 -1.12061 438.079 6854.26 0.154617 -1.03712 241.922 23959.3 0.53879 -0.704867 260.805 26580.3 0.29467 -1.02755
1.34801 126587 32.2665 1.37262 4382.87 0.940596 1.60694 1.47824 1.47276 1.43626 1.47766 1.27244 1.50707 111.642 6740.87 0.588174 -0.772582 143.717 6939.46 0.190327 -1.12577 184.631 3252.55 0.33713 -1.0676 194.197 3449.76 0.139232 -1.19736 192.481 12166.2 0.629456 -0.712861 225.473 13155.1 0.246516 -1.1458 230.185 21955 0.767765 -0.479588 280.893 24475.9 0.333255 -1.06475 199.829 23583.7 0.860302 -0.295838 263.585 26701.5 0.351091 -1.04641 429.666 7356.94 0.292773 -1.08257 438.672 7410.22 0.161295 -1.19224 182.509 24393.4 0.914379 -0.175679 256.533 27673.2 0.353953 -1.03702
1.55128 17541 5.24564 1.44208 1116.49 0.780551 0.837981 0.847328 0.806016 0.788923 0.79283 0.69897 0.787392 143.169 5719.02 0.26934 -0.858371 149.558 6967.61 0.109395 -1.12274 182.267 3324.62 0.384889 -1.01006 196.581 3468.55 0.136135 -1.2645 210.588 12577.1 0.539768 -0.900374 231.524 12770.4 0.178032 -1.1883 258.858 23597.4 0.566707 -0.896712 286.96 24007.2 0.314863 -1.04691 243.804 25150.4 0.576635 -0.840606 272.048 26152.5 0.310828 -1.03139 440.144 6960.82 0.17309 -1.0852 437.364 7738.9 0.203584 -1.24452 240.424 25553.2 0.573947 -0.828706 265.093 27203 0.307608 -1.02508
1.28297 16872.1 6.83427 1.43067 1319.78 1.17818 1.37702 1.22478 1.20669 1.1641 1.21803 0.921143 1.24672 107.357 6102.3 0.631197 -0.654848 148.696 6983.32 0.0421253 -1.22078 179.072 2951.89 0.425077 -0.888714 198.616 3155.6 -0.0378864 -1.16085 179.17 11051 0.822803 -0.305085 230.319 12466.6 0.166891 -1.1185 215.693 21095.9 0.941932 -0.169274 285.81 23525.8 0.312796 -1.00783 184.508 22149.8 1.05019 0.122928 270.018 25778.9 0.308997 -1.00095 433.829 7184.61 0.19753 -1.13212 434.653 7652.42 0.229454 -1.1753 168.88 22607.5 1.10158 0.278584 262.738 26873.9 0.305517 -0.997585
1.30627 34813 11.8319 1.27746 1167.83 1.13234 1.58515 1.4631 1.46842 1.43879 1.48185 1.31227 1.5093 107.31 6570.53 0.703981 -0.610553 136.627 6913.22 0.271826 -1.17873 184.355 3348.78 0.340113 -1.10055 194.597 3261.04 0.0375336 -1.12028 190.408 12430.4 0.62277 -0.777863 215.529 13082.7 0.299202 -1.10338 226.248 21798.5 0.768374 -0.472513 266.634 24205.7 0.422418 -0.955955 192.069 23317.8 0.898027 -0.234539 245.206 26484.4 0.463599 -0.927116 424.454 7300.7 0.383611 -1.02016 435.051 7319.91 0.271624 -1.14066 176.515 23888.8 0.956193 -0.105233 239.132 27153.5 0.472924 -0.916895
1.23971 180983 89.9473 1.24896 2389.3 0.979158 2.04779 1.87423 1.89844 1.86664 1.92147 1.6964 1.96257 99.6464 6330.77 0.792645 -0.429111 135.463 6650.96 0.255992 -1.0459 181.398 3238.54 0.399452 -1.01271 189.277 3176.39 0.247801 -1.05904 180.17 11592.9 0.761572 -0.503106 212.01 12787.7 0.424261 -0.971987 210.633 20069.3 0.929991 -0.123222 259.754 23590.1 0.515452 -0.885361 176.133 21067.2 1.06781 0.208268 240.13 25583.6 0.541501 -0.836697 422.134 7124.03 0.38169 -1.01372 435.453 7276.98 0.208621 -1.09703 155.766 21417.2 1.15587 0.448824 231.819 26481.6 0.548107 -0.816789
1.41286 44960.3 7.33705 1.37079 1547.86 0.823172 1.4795 1.3748 1.39121 1.36721 1.3944 1.26758 1.41323 119.677 6781.46 0.484548 -0.899951 147.141 6902.01 0.101269 -1.17775 186.908 3242.34 0.29447 -1.09755 196.353 3230.16 0.0912878 -1.19768 200.073 12468.7 0.524351 -0.871043 225.955 12653.6 0.266534 -1.05292 240.97 22447.7 0.649091 -0.683106 277.471 23249.7 0.371485 -0.996033 213.803 24365.4 0.720317 -0.568016 259.176 25590.2 0.379121 -0.977824 427.896 7266.48 0.280082 -1.10459 436.275 7159.82 0.180318 -1.15667 200.456 25281.5 0.752831 -0.506153 253.111 26421 0.378386 -0.971015
1.40981 13593.7 12.9504 1.42028 804.117 1.46397 1.28056 1.21588 1.23383 1.18899 1.19392 1.00106 1.19121 126.572 5468.01 0.577359 -0.634447 145.461 7269.51 0.140339 -1.20967 178.023 3323.52 0.433614 -1.02178 196.357 3479.62 0.0939804 -1.26846 185.02 12260 0.771631 -0.533438 228.492 13557.3 0.217011 -1.12402 222.771 22348.5 0.843069 -0.427108 287.784 25402.8 0.28718 -1.09582 207.894 23122.1 0.88361 -0.317426 270.306 27756 0.307822 -1.08571 430.613 7459.8 0.232812 -1.13138 445.125 7561.72 0.12087 -1.17036 203.465 23439.3 0.88598 -0.291732 262.877 28816.4 0.312809 -1.0788
1.39121 32118.5 6.33376 1.40785 1464.35 0.802608 1.42218 1.32241 1.32894 1.29695 1.3264 1.14275 1.33542 121.939 6414.56 0.464698 -0.890279 146.833 6612.4 0.0541806 -1.11349 184.751 3140.4 0.309528 -1.02667 193.51 3045.02 0.142227 -1.09895 193.698 12186.3 0.622299 -0.710104 228.443 12720.5 0.262599 -1.11499 232.003 21864.4 0.735634 -0.550304 281.184 23348.1 0.349335 -1.03587 207.243 23405.6 0.799638 -0.419032 265.412 25491.9 0.348001 -1.01476 429.672 6935.86 0.269725 -1.04728 437.015 6923.71 0.240227 -1.08716 197.3 24054.7 0.81934 -0.367483 257.575 26619.7 0.344897 -1.00514
1.27622 46827.6 20.0157 1.33861 1933.09 0.897991 1.56997 1.40228 1.42285 1.39114 1.44623 1.21426 1.4719 107.844 6437.77 0.679026 -0.680608 144.1 6676.56 0.129322 -1.13242 183.756 3182.85 0.310459 -1.06832 191.764 3215.57 0.150174 -1.0983 186.7 11806.7 0.685911 -0.605813 224.077 12462.8 0.280548 -1.05811 221.128 21040.9 0.844055 -0.311742 273.882 23120.6 0.422916 -0.92728 185.445 22450.4 0.973629 -0.034395 254.547 25482.1 0.430101 -0.906939 426.48 7280.74 0.319194 -1.06334 432.819 7620.16 0.248487 -1.15588 171.492 22835.9 1.02998 0.0997159 248.475 26269.4 0.429862 -0.900354
1.3052 94141 23.0048 1.37113 2435.25 0.675239 1.7814 1.63471 1.64321 1.59932 1.64448 1.39698 1.67232 110.256 6466.37 0.623854 -0.69419 144.759 6825.51 0.131939 -1.14382 182.678 3216.96 0.361507 -1.03138 193.154 3338.4 0.106397 -1.16538 186.065 11683.8 0.697842 -0.594138 224.707 12803.4 0.265243 -1.08881 218.483 20504.5 0.874035 -0.228784 279.676 24199.8 0.364306 -1.02581 188.626 21803.1 0.965958 -0.0140519 262.423 26447.8 0.372743 -1.00439 423.879 7300.23 0.375041 -1.0281 438.221 7574.13 0.170658 -1.20611 173.17 22406.9 1.01194 0.107197 255.734 27369.7 0.373372 -0.995839
1.43442 17125.7 14.5552 1.36149 1255.62 0.663558 1.10811 1.09079 1.05943 1.01836 1.0245 0.836532 1.0264 136.847 5642.58 0.358759 -0.878948 147.398 6739.18 0.177973 -1.18213 182.656 3168.65 0.338968 -1.02802 195.5 3509.77 0.0381135 -1.28663 192.126 11030.7 0.666124 -0.602685 220.666 12784.5 0.286697 -1.09071 224.054 19561.5 0.870819 -0.20058 274.319 24049.2 0.385978 -1.01311 208.751 20595.3 0.878972 -0.135711 257.871 26071.9 0.399846 -0.990295 423.409 7139.07 0.385414 -1.0415 437.204 7442.53 0.151316 -1.20793 205.117 20902.9 0.873548 -0.126265 254.301 26569.3 0.397985 -0.983501
1.33262 34335.7 9.28147 1.40458 1072.23 1.03221 1.69869 1.56702 1.54923 1.50575 1.5574 1.3293 1.58828 109.313 6709.91 0.618732 -0.715409 141.743 6601.15 0.198383 -1.08069 183.201 3306.71 0.358299 -1.07286 191.647 3286.37 0.170369 -1.19367 190.853 11948.7 0.653709 -0.680446 219.865 12659.8 0.277346 -1.12884 228.698 21931.2 0.800208 -0.423357 278.635 24446.4 0.329545 -1.10849 196.846 23536.9 0.897767 -0.215528 264.501 26274.8 0.342993 -1.0861 429.988 7607.17 0.289625 -1.11309 434.595 7455.49 0.104573 -1.24525 178.541 24311.3 0.956564 -0.0776013 256.516 27398.1 0.344172 -1.07151
1.34141 35853.7 11.9978 1.40994 1343.21 0.752121 1.60332 1.4687 1.4841 1.43159 1.47272 1.24535 1.49393 115.216 6595.71 0.592273 -0.785536 143.12 6336.35 0.208488 -1.04455 186.235 3317.67 0.271353 -1.13523 188.936 3311.23 0.226066 -1.1328 190.552 12171.9 0.626066 -0.739021 222.039 13355.2 0.332698 -1.12722 225.685 21369.4 0.780968 -0.436133 284.086 25561.4 0.304056 -1.18023 197.433 22844 0.867433 -0.264075 268.583 27552.4 0.327775 -1.15219 425.551 7168.26 0.347916 -1.06214 444.739 6995.62 0.0673807 -1.11822 184.651 23451.2 0.906091 -0.177621 262.735 28389.8 0.329862 -1.1383
1.48231 57248.1 6.56618 1.43343 2130.94 0.970448 1.35521 1.26822 1.25062 1.2378 1.26037 1.12284 1.27639 129.737 7112.55 0.293244 -1.10626 151.103 6612.79 0.00584494 -1.1261 191.534 3174.76 0.163799 -1.11963 194.571 3127.28 0.100255 -1.12139 207.723 12140.8 0.447028 -0.87513 237.286 13010.8 0.179045 -1.13118 251.104 22336.3 0.591635 -0.728134 283.97 22263.3 0.30935 -0.995582 227.614 24454.4 0.625172 -0.668213 268.847 24436.4 0.298904 -0.988609 431.944 7272.93 0.228481 -1.11914 429.583 6995.62 0.296357 -1.02713 214.738 25621 0.642866 -0.634779 262.65 25398.1 0.291101 -0.984523
1.48865 18427 2.37227 1.41042 969.373 1.031 1.13064 1.03047 1.0645 1.056 1.07911 1.01813 1.09283 129.291 6762.93 0.328779 -1.06019 157.638 6667.89 0.0031214 -1.20668 189.11 3133.54 0.217579 -1.1222 197.719 3459.06 0.00702639 -1.34409 210.022 12566.7 0.395848 -0.989766 228.715 12115.4 0.215514 -1.05536 253.843 22588.6 0.532555 -0.81422 275.944 22313.9 0.426988 -0.851028 230.338 24757.2 0.575767 -0.76151 261.87 24188.4 0.411861 -0.844329 426.116 7294.69 0.30213 -1.11019 433.501 7674.84 0.280069 -1.15942 220.578 25691.3 0.589769 -0.737797 258.403 24700.1 0.404587 -0.841886
1.31358 131600 38.2064 1.34778 4462.79 1.45801 1.6408 1.50621 1.50439 1.46286 1.50654 1.27398 1.53582 109.16 6584.25 0.62951 -0.716195 141.134 7025.44 0.189229 -1.14739 183.477 3211.9 0.342887 -1.04782 193.877 3331.25 0.142848 -1.17414 188.813 11805 0.664092 -0.648069 224.676 12806.6 0.239543 -1.10882 223.593 21073.5 0.82858 -0.337256 280.01 24116.5 0.344015 -1.03223 191.589 22531.8 0.932334 -0.115792 260.085 26619.6 0.366304 -1.01598 426.274 7316.07 0.339814 -1.06551 436.2 7533.85 0.187548 -1.20177 174.496 23185.3 0.989043 0.0208643 252.232 27660.4 0.371706 -1.00756
1.4978 67317.1 6.52636 1.37311 2016.76 0.948322 1.32936 1.3045 1.28987 1.26779 1.27608 1.17728 1.27846 135.781 6320.18 0.298574 -0.979396 147.863 6872.51 0.111951 -1.15681 186.516 3229.57 0.304798 -1.09385 197.383 3226.03 0.0936133 -1.10104 206.038 12095.7 0.497003 -0.88229 226.842 12492.4 0.238842 -1.09555 249.851 22609.9 0.627587 -0.720163 280.884 23735 0.367558 -1.00815 229.586 24438.3 0.650123 -0.654896 262.102 26168.1 0.375751 -0.987959 432.369 7476.68 0.24142 -1.17794 438.599 7515.28 0.163036 -1.24421 223.727 25012.8 0.652449 -0.638 256.692 26921.2 0.374904 -0.981263
1.33266 38003.4 7.689 1.39333 697.301 1.01663 1.91356 1.77968 1.7966 1.73668 1.78148 1.55265 1.80514 112.6 6524.23 0.609438 -0.714577 139.192 6382.8 0.241477 -1.04068 183.523 3295.84 0.353306 -1.07445 185.801 3331.15 0.29398 -1.20863 190.405 12203.5 0.652997 -0.703291 214.38 12878.8 0.378842 -1.03436 225.141 21372.4 0.799421 -0.411816 281.838 26610.4 0.341279 -1.16912 195.217 22808.4 0.897559 -0.211672 265.509 28643.6 0.367678 -1.13346 426.073 7200.13 0.350905 -1.03169 446.309 7841.14 -0.00497289 -1.23152 181.204 23471.7 0.936428 -0.113405 259.404 29462.7 0.373036 -1.1187
1.30802 84157.2 25.6761 1.38619 1301.31 1.15534 2.01551 1.8439 1.85445 1.8239 1.87433 1.63956 1.9087 108.023 6568.31 0.648717 -0.683158 145.784 6230.55 0.0934052 -1.04036 183.017 3248.67 0.345148 -1.06694 189.124 3093.66 0.207064 -1.10244 187.034 11741.7 0.680941 -0.624706 224.877 12209.1 0.282928 -1.08643 221.756 21035.4 0.841632 -0.319848 273.413 22419.5 0.420834 -0.931897 190.302 22411.3 0.945757 -0.091684 257.929 24372.2 0.417317 -0.912516 426.062 7320.88 0.323584 -1.07903 426.911 7495.82 0.302531 -1.1157 172.443 23058.9 1.00627 0.0574443 251.606 25274.3 0.407962 -0.903136
1.46056 42834.8 14.9934 1.38689 1733.59 1.31457 1.3449 1.23361 1.24415 1.2217 1.24579 1.13744 1.27784 121.172 7172.67 0.434243 -0.971462 149.207 6480.92 0.0718678 -1.14876 188.092 3380.03 0.265211 -1.1423 192.955 3189.71 0.101785 -1.11552 206.531 12587.9 0.474004 -0.927349 226.073 12881.7 0.283289 -1.06643 249.166 22673.9 0.594072 -0.759893 278.873 23693.6 0.368047 -1.01014 224.016 24791.7 0.643651 -0.679677 262.607 25812.7 0.373233 -0.991246 430.719 7234.9 0.266067 -1.09409 438.847 7065.19 0.21729 -1.05445 205.579 26193.8 0.689305 -0.611336 258.329 26413.4 0.371735 -0.985519
1.335 9911.34 6.24307 1.36015 1007.89 0.811377 1.10885 0.989105 0.984495 0.96218 1.0162 0.838908 1.02647 113.983 6783.58 0.609267 -0.839361 138.43 6287.81 0.206358 -1.03985 187.731 3300.85 0.242559 -1.17661 188.068 3063.4 0.231879 -1.09709 199.883 12806.9 0.529171 -0.884161 225.311 13208.7 0.313979 -1.15537 239.002 22486.8 0.657946 -0.661561 273.593 23061.1 0.375112 -1.04347 200.648 24651 0.796871 -0.457755 254.719 25322.2 0.39514 -1.01481 429.439 7084.84 0.317716 -1.02829 429.417 6839.65 0.286653 -0.997813 190.431 25130 0.834857 -0.388347 247.038 26324.8 0.397072 -1.0014
1.24346 23669.4 18.5131 1.35941 746.933 1.00987 1.77682 1.57528 1.56049 1.53175 1.59598 1.30566 1.65437 99.0359 6445.69 0.757843 -0.509113 145.029 6389.75 0.186437 -1.0957 180.906 3155.92 0.412431 -1.02521 191.084 3262.66 0.198912 -1.13731 181.441 11391.8 0.780641 -0.42575 223.571 12641.7 0.220231 -1.16572 211.384 19721 0.948064 -0.0695437 267.305 22067.3 0.403299 -0.927486 176.445 20843.8 1.072 0.247585 251.43 23982.3 0.409823 -0.916451 424.651 6973.31 0.36324 -0.966095 420.991 7255.17 0.338709 -1.22658 153.169 21230 1.1727 0.521817 247.434 24510.2 0.407841 -0.912445
1.45907 60880.2 7.36154 1.39107 1716.8 1.0459 1.48854 1.43575 1.42055 1.39486 1.40836 1.26607 1.4139 130.027 6455.34 0.415995 -0.949088 144.966 6771.62 0.155393 -1.17224 187.647 3349.55 0.25032 -1.13217 195.718 3204.67 0.0897795 -1.14414 200.231 12442.7 0.533089 -0.861551 230.157 13475.2 0.219358 -1.15151 243.192 22932 0.647937 -0.702785 283.827 24188.6 0.306557 -1.05443 221.875 24543.8 0.696409 -0.61518 265.457 26584.2 0.32691 -1.04626 432.304 7375.8 0.232072 -1.1296 436.923 7341.61 0.226896 -1.06866 214.743 25144.8 0.70555 -0.587603 259.969 27360.8 0.328536 -1.0409
1.34825 32284.2 9.6931 1.39481 1504.94 1.14463 1.48604 1.36356 1.37569 1.32821 1.36132 1.14327 1.38557 114.897 6529.78 0.562829 -0.754288 145.834 6767.14 0.109855 -1.1355 182.775 3281.15 0.381429 -1.05501 193.825 3220.84 0.140861 -1.15634 189.942 12033.8 0.683607 -0.632908 225.624 13001.6 0.331586 -1.01016 224.161 21080.6 0.820746 -0.375106 283.222 24423.7 0.339998 -1.08593 197.447 22479.2 0.893377 -0.205583 265.279 26762.4 0.354301 -1.05927 427.372 7082.25 0.314083 -1.01345 443.229 7154.24 0.0810068 -1.02878 182.581 23218.3 0.931417 -0.107096 258.372 27734.2 0.355118 -1.04768
1.52279 16708.9 6.68001 1.39082 836.149 1.20021 1.02009 1.01809 0.993551 0.989986 0.983735 0.902767 0.979998 137.336 5571.92 0.334375 -0.875398 147.149 7079.23 0.197723 -1.1376 181.319 3099.65 0.375642 -1.00049 197.784 3547.3 0.157802 -1.26881 200.082 12600.2 0.586509 -0.806596 230.915 13361.6 0.201402 -1.18419 245.535 23240 0.6159 -0.813814 274.512 22287.6 0.343528 -0.965728 234.028 24242.5 0.634109 -0.765208 258.291 24348.6 0.352232 -0.964677 432.954 6843.33 0.200253 -1.00938 426.696 6901.71 0.366311 -0.966983 229.515 24724.1 0.632487 -0.74789 251.282 25304.5 0.351834 -0.961893
1.31985 78515.9 27.3008 1.33637 1678.75 1.28091 1.80512 1.66225 1.68409 1.64641 1.69499 1.51364 1.72579 108.153 6545.57 0.634021 -0.690775 142.529 6755.91 0.150866 -1.11135 182.728 3200.14 0.360357 -1.03714 193.238 3193.55 0.14395 -1.13979 189.516 12004.3 0.670895 -0.667257 214.163 12569.4 0.404728 -0.935203 224.411 21200.4 0.811601 -0.396564 268.969 24297.4 0.44232 -1.00551 193.126 22693.4 0.911401 -0.182644 253.571 26081.6 0.456393 -0.969044 426.141 7085.77 0.34409 -1.03785 443 6978.03 0.0717179 -1.15025 174.783 23407 0.973867 -0.0359268 245.144 27148.5 0.457401 -0.949563
1.4356 35226.7 3.82941 1.4637 533.761 0.828018 1.86222 1.76425 1.75862 1.73768 1.77097 1.6132 1.78051 127.226 6626.9 0.405035 -0.95445 152.901 6190.58 0.009595 -1.06023 187.011 3259.37 0.299571 -1.07736 193.997 2948.56 0.196242 -1.05061 201.145 12240.9 0.527138 -0.835155 231.615 12818.8 0.229699 -1.13411 241.38 22130.9 0.666545 -0.638677 280.502 22977.6 0.373922 -0.959234 217.049 23948.6 0.717471 -0.544162 269.026 24510.2 0.369915 -0.950537 429.117 7312.63 0.267332 -1.12235 433.126 7405.38 0.333513 -1.02469 207.937 24662.6 0.731674 -0.50937 263.028 25446.6 0.356381 -0.940685
1.50087 38623.8 4.05279 1.38007 1664.91 1.51952 1.15759 1.1111 1.1297 1.10255 1.11319 1.03998 1.11784 130.476 6724.88 0.377663 -0.984806 145.493 7209.42 0.135342 -1.20281 188.752 3410.63 0.226477 -1.15459 198.24 3381.62 0.0249145 -1.20192 207.728 12982.3 0.432826 -1.00339 222.576 12742 0.295531 -1.0145 251.923 23284.9 0.547388 -0.833947 280.675 24762.6 0.365884 -1.04337 231.888 25072.9 0.588483 -0.776711 263.343 27022 0.376086 -1.01862 429.389 7403.93 0.258479 -1.12646 443.582 7712.14 0.0585926 -1.22858 222.601 25985.4 0.598925 -0.750232 255.401 28091.8 0.379814 -1.00798
1.40735 15392.8 5.18606 1.42089 978.159 1.1628 1.23519 1.1141 1.15488 1.13726 1.16697 1.04032 1.17296 121.17 5930.78 0.560425 -0.711363 154.194 6397.56 0.047552 -1.12326 180.624 3268.64 0.382566 -1.01577 195.585 3304.22 0.0651808 -1.20188 193.17 12658.3 0.637573 -0.79353 226.944 12104.4 0.274966 -1.06071 236.688 23720.1 0.713207 -0.664243 276.958 22951.4 0.441372 -0.908735 212.589 25180.6 0.786268 -0.520257 263.291 24738.7 0.430204 -0.888633 432.688 7671.53 0.252703 -1.15162 436.198 7790.61 0.237929 -1.24094 205.928 25625.9 0.800416 -0.481906 258.327 25456.6 0.421436 -0.881168
1.55395 13920 2.39456 1.45485 633.321 0.95081 0.950893 0.924507 0.951189 0.938928 0.938294 0.916565 0.937906 153.58 7049.52 0.0704928 -1.2216 156.527 6861.88 -0.0350586 -1.18812 199.452 3485.17 0.0268963 -1.24802 196.537 3449.1 0.0260163 -1.22935 226.701 11967.1 0.210978 -1.02816 233.231 11842.4 0.23153 -1.05024 280.816 23368 0.395016 -0.918793 290.571 22634.3 0.29323 -1.08914 262.537 25757.9 0.393981 -0.90916 271.277 25440.8 0.284629 -1.06478 438.456 7991.1 0.175077 -1.2253 441.683 6599.59 0.0715113 -1.09149 258.709 26297.8 0.391383 -0.906421 267.06 26102.9 0.280414 -1.05894
1.43603 64677.2 9.65304 1.3426 2704.35 0.937378 1.32776 1.28026 1.25884 1.23493 1.25506 1.10869 1.25869 129.962 6536.78 0.368837 -1.00979 142.594 6860.37 0.202939 -1.10186 187.484 3212.5 0.255126 -1.10869 192.546 3444.14 0.174896 -1.18642 200.49 12039.4 0.533096 -0.796364 224.681 13049.6 0.252991 -1.14768 239.673 21770.6 0.691221 -0.568784 274.743 23413.2 0.365191 -1.00468 215.89 23512.8 0.738047 -0.479379 256.813 25638.8 0.380563 -0.988168 429.32 7302.56 0.294581 -1.05854 432.089 7165.14 0.266658 -1.1033 208.616 24097.5 0.746106 -0.453886 250.035 26541.7 0.382197 -0.980355
